attempt,success,complex idx,complex name,stoichiometry,graph hash,note,ligand names,ligand stoichiometries,ligand charges,ligand donors,batch idx,batch name,metal,oxi state,topology,similarity,total charge,optimization,isomers,random seed
374,False,,,C35H59N3O2Pd1,,haptic ligand,"('unq_CSD-PADSES-03-a', 'unq_CSD-PANTEF-02-a', 'unq_CSD-PALZUY-01-a')","('C7H14N1', 'C25H36N1O2', 'C3H9N1')","(-1.0, -1.0, 0.0)","('C-C-C', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
375,False,,,C49H45Cl1N7P1Pd1S2,,clashing ligands,"('unq_CSD-PEDKAL-03-a', 'unq_CSD-PAPQUT-02-a', 'unq_CSD-PAJDUB-01-b')","('C8H6Cl1N3S1', 'C22H24N2', 'C19H15N2P1S1')","(-2.0, 0.0, 0.0)","('C-N-S', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
376,False,,,C27H30N4Pd1S1Si1,,haptic ligand,"('unq_CSD-PAFWID-03-a', 'unq_CSD-PAGGIO-02-a', 'unq_CSD-PABPUG-01-a')","('C6H13Si1', 'C20H17N3', 'C1N1S1')","(-1.0, 0.0, -1.0)","('C-C-C', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
377,False,,,C46H44B1N6O2P1Pd1,,clashing ligands,"('unq_CSD-PAGLER-03-a', 'unq_CSD-PBPZMO-02-a', 'unq_CSD-PAGDUZ-01-a')","('C26H21N1O2P1', 'C18H16B1N4', 'C2H7N1')","(-1.0, -1.0, 0.0)","('C-N-P', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
378,False,,,C37H53N3P2Pd1S1,,clashing ligands,"('unq_CSD-PAQKOK-03-a', 'unq_CSD-PAQFOC-02-a', 'unq_CSD-PABKEI-01-b')","('C20H26N3P1', 'C8H6S1', 'C9H21P1')","(0.0, -2.0, 0.0)","('N-N-P', 'C-S', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
379,False,,,C66H102B1N6O4P1Pd1S2Si1,,non-planar tridentate,"('unq_CSD-PAMJEV-03-a', 'unq_CSD-PAPHEZ-02-a', 'unq_CSD-PAXWIX-01-b')","('C21H34B1N6', 'C7H7S2', 'C38H61O4P1Si1')","(-1.0, -1.0, 0.0)","('N-N-N', 'S-S', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
380,False,,,C36H46N6O6Pd1,,clashing ligands,"('unq_CSD-PAMFOY-03-a', 'unq_CSD-PADZOL-02-a', 'unq_CSD-PAGJOY-01-b')","('C12H15N2O1', 'C13H12N1O3', 'C11H19N3O2')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-O', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
381,True,88.0,JEWEGOFO,C38H35N7O2Pd1S2,7940575fb75e6d96fb8a00c97b0af2cb,no optimization,"('unq_CSD-PADZIF-03-a', 'unq_CSD-PAFMOC-02-a', 'unq_CSD-PASVUB-01-a')","('C19H14N3O1', 'C12H15N2O1S2', 'C7H6N2')","(-1.0, -1.0, 0.0)","('N-N-O', 'S-S', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
382,False,,,C21H20N10O2Pd1S1,,non-planar tridentate,"('unq_CSD-PAKFUD-03-a', 'unq_CSD-PAXSIT-02-a', 'unq_CSD-PBTUCU-01-a')","('C10H10N6', 'C10H6N2O2', 'C1H4N2S1')","(0.0, -2.0, 0.0)","('N-N-N', 'N-N', 'S')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
383,False,,,C40H39Cl1N4O6Pd1,,clashing ligands,"('unq_CSD-PAKBUZ-03-a', 'unq_CSD-OZOZOU-02-a', 'unq_CSD-PECMAL-01-b')","('C16H15N1O4', 'C17H11Cl1N2O1', 'C7H13N1O1')","(-2.0, 0.0, 0.0)","('C-N-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
384,False,,,C55H56Cl1N6O2P1Pd1S2,,clashing ligands,"('unq_CSD-PEDKAL-03-a', 'unq_CSD-PAGHUB-02-a', 'unq_CSD-PARTEK-01-a')","('C8H6Cl1N3S1', 'C27H23N3O2S1', 'C20H27P1')","(-2.0, 0.0, 0.0)","('C-N-S', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
385,False,,,C30H28Cl1N8O2P1Pd1S1,,clashing ligands,"('unq_CSD-PEDKAL-03-a', 'unq_CSD-PEBQOF-02-b', 'unq_CSD-PARPEG-01-b')","('C8H6Cl1N3S1', 'C19H18N1P1', 'C3H4N4O2')","(-2.0, 0.0, 0.0)","('C-N-S', 'N-P', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
386,True,89.0,SUTOPEXI,C46H47N9O1Pd1Si2,6d28bd8322c8895f63f68fa406e3adf9,no optimization,"('unq_CSD-PARVEK-03-a', 'unq_CSD-PAGGIO-02-a', 'unq_CSD-PASREG-01-e')","('C20H14N4O1', 'C20H17N3', 'C6H16N2Si2')","(0.0, 0.0, -2.0)","('N-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
387,False,,,C72H55Cl3N4O4P2Pd1Si1,,clashing ligands,"('unq_CSD-PAJXIJ-03-a', 'unq_CSD-PAZVUI-02-a', 'unq_CSD-PASVAG-01-a')","('C44H33O4P2', 'C10H10N4', 'C18H12Cl3Si1')","(-1.0, 0.0, -1.0)","('C-P-P', 'N-N', 'Si')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
388,False,,,C54H41N6O3P1Pd1,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PECHIO-02-a', 'unq_CSD-PAQGOF-01-a')","('C20H11N2', 'C9H8N3O3', 'C25H22N1P1')","(-1.0, -1.0, 0.0)","('C-N-N', 'C-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
389,False,,,C46H49N5O1Pd1,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PAHQAS-02-a', 'unq_CSD-PADFEH-01-a')","('C20H11N2', 'C23H31N2', 'C3H7N1O1')","(-1.0, -1.0, 0.0)","('C-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
390,False,,,C40H41N11O1Pd1,,clashing ligands,"('unq_CSD-PATSIN-03-a', 'unq_CSD-PAHWEB-02-a', 'unq_CSD-PAVQIN-01-a')","('C20H16N5', 'C10H8N4', 'C10H17N2O1')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
391,False,,,C26H38N10O2Pd1,,haptic ligand,"('unq_CSD-PAWHUR-03-a', 'unq_CSD-OZUHEX-02-a', 'unq_CSD-OZOJUJ-01-b')","('C3H3', 'C22H32N10O2', 'C1H3')","(-1.0, 0.0, -1.0)","('C-C-C', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
392,False,,,C47H53Ge1N7O1Pd1S1,,clashing ligands,"('unq_CSD-OZUTAG-03-a', 'unq_CSD-PAYVET-02-a', 'unq_CSD-PALLIZ-01-e')","('C18H13N4O1', 'C26H31N3S1', 'C3H9Ge1')","(-1.0, 0.0, -1.0)","('N-N-O', 'N-S', 'Ge')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
393,False,,,C28H28N4O2Pd1S1,,clashing ligands,"('unq_CSD-PACPEP-03-a', 'unq_CSD-PANFAN-02-a', 'unq_CSD-PAFCOP-01-a')","('C14H10N2O2', 'C12H12N2', 'C2H6S1')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'S')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
394,True,90.0,AZIYENOV,C34H25Cl1N8Pd1,ce4d266221b2156a62b9c378ea866bd8,no optimization,"('unq_CSD-PECTEW-03-a', 'unq_CSD-PABCIH-02-a', 'unq_CSD-PACFUY-01-c')","('C17H11N1', 'C12H10N6', 'C5H4Cl1N1')","(-2.0, 0.0, 0.0)","('C-C-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
395,False,,,C56H68N4P2Pd1,,clashing ligands,"('unq_CSD-PAZMOS-03-a', 'unq_CSD-PAXPUA-02-a', 'unq_CSD-PACBIG-01-c')","('C31H27N1P2', 'C15H26N2', 'C10H15N1')","(0.0, 0.0, -2.0)","('N-P-P', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
396,False,,,C43H55N3P2Pd1,,clashing ligands,"('unq_CSD-PADWOJ-03-a', 'unq_CSD-PAKZEH-02-a', 'unq_CSD-PEDXEB-01-f')","('C26H27N2', 'C17H26N1P1', 'H2P1')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-P', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
397,False,,,C49H53N5O4Pd1S2,,clashing ligands,"('unq_CSD-PANNUN-03-a', 'unq_CSD-PAYFAY-02-a', 'unq_CSD-PALVED-01-a')","('C23H23N2O3', 'C19H21N2O1S2', 'C7H9N1')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-S', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
398,False,,,C26H22N4P2Pd1,,non-planar tridentate,"('unq_CSD-PAJCUY-03-a', 'unq_CSD-OZIYUT-02-b', 'unq_CSD-PEDXEB-01-f')","('C15H12N3P1', 'C11H8N1', 'H2P1')","(0.0, -1.0, -1.0)","('N-N-N', 'C-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
399,False,,,C27H18N6O4Pd1S1,,clashing ligands,"('unq_CSD-PCSCUP20-03-a', 'unq_CSD-PAQJAV-02-c', 'unq_CSD-PANPID-01-a')","('C13H11N3O2', 'C13H7N2O2', 'C1N1S1')","(0.0, -1.0, -1.0)","('N-N-O', 'N-N', 'S')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
400,False,,,C80H90N4P2Pd1Si1,,clashing ligands,"('unq_CSD-PAKVAB-03-a', 'unq_CSD-PATCOE-02-a', 'unq_CSD-PACMAJ-01-a')","('C48H51N4Si1', 'C18H24P1', 'C14H15P1')","(-1.0, -1.0, 0.0)","('C-C-Si', 'C-P', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
401,False,,,C32H38N8O2Pd1,,haptic ligand,"('unq_CSD-PADSES-03-a', 'unq_CSD-PAWWEP-02-a', 'unq_CSD-PAYRIS-01-b')","('C7H14N1', 'C6H7N2', 'C19H17N5O2')","(-1.0, -1.0, 0.0)","('C-C-C', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
402,True,91.0,ONIDILOZ,C30H21Cl1N8O5Pd1,29a909b546b10e815db3b90927262c63,no optimization,"('unq_CSD-PADZIF-03-a', 'unq_CSD-PACVAU-02-a', 'unq_CSD-PAMLAS-01-c')","('C19H14N3O1', 'C6H3N4O4', 'C5H4Cl1N1')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
403,False,,,C47H42F1N5Pd1,,clashing ligands,"('unq_CSD-PANLEY-03-a', 'unq_CSD-PEBGOV-02-a', 'unq_CSD-PADYAV-01-b')","('C29H31N3', 'C11H7F1N1', 'C7H4N1')","(0.0, -1.0, -1.0)","('N-N-N', 'C-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
404,True,92.0,TATAYAVI,C27H20N8O6Pd1,00cd6a70e72f91c858eb0413157eb79a,no optimization,"('unq_CSD-PABYUN-03-a', 'unq_CSD-PACVAU-02-a', 'unq_CSD-PACLIO-01-a')","('C17H11N2O2', 'C6H3N4O4', 'C4H6N2')","(-1.0, -1.0, 0.0)","('C-N-N', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
405,False,,,C47H48N6O7Pd1S1,,non-planar tridentate,"('unq_CSD-PAFFEI-03-a', 'unq_CSD-PAQHIB-02-a', 'unq_CSD-PAZXEV-01-a')","('C19H21N1O4', 'C16H12N2', 'C12H15N3O3S1')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
406,False,,,C40H49N2O3P1Pd1S1,,clashing ligands,"('unq_CSD-PADTAR-03-a', 'unq_CSD-PAGWIF-02-a', 'unq_CSD-PAHWOL-01-b')","('C12H20O2S1', 'C22H22N1O1P1', 'C6H7N1')","(-2.0, 0.0, 0.0)","('O-O-S', 'N-P', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
407,True,93.0,KISELENI,C35H35N7O3Pd1,6be3d2b0ebab9a2f9ef6479daefb4b21,no optimization,"('unq_CSD-PAVHOK-03-a', 'unq_CSD-PAFPIY-02-a', 'unq_CSD-PAWQIO-01-a')","('C16H14N3O1', 'C16H16N4O1', 'C3H5O1')","(-1.0, 0.0, -1.0)","('N-N-O', 'C-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
408,False,,,C54H75N9O2Pd1,,clashing ligands,"('unq_CSD-PAQGEW-03-a', 'unq_CSD-PAZZAS-02-a', 'unq_CSD-PADDUU-01-a')","('C25H33N5', 'C27H36N3O2', 'C2H6N1')","(0.0, -1.0, -1.0)","('N-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
409,False,,,C42H47As2N9O1Pd1Si1,,clashing ligands,"('unq_CSD-PAGWAZ-03-a', 'unq_CSD-PACGOP-02-a', 'unq_CSD-PAFLIT-01-a')","('C13H14N8O1', 'C26H24As2', 'C3H9N1Si1')","(0.0, 0.0, -2.0)","('N-N-N', 'As-As', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
410,False,,,C36H56N3O1P1Pd1,,clashing ligands,"('unq_CSD-PAWWUG-03-a', 'unq_CSD-PAKVUV-02-a', 'unq_CSD-PARWIR-01-a')","('C13H19N2', 'C5H4N1O1', 'C18H33P1')","(-1.0, -1.0, 0.0)","('C-N-N', 'N-O', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
411,False,,,C51H53N4O2P1Pd1Si1,,clashing ligands,"('unq_CSD-PAHNUK-03-a', 'unq_CSD-PATCUK-02-a', 'unq_CSD-PAFVIE-01-a')","('C31H19N3O2', 'C16H23N1P1', 'C4H11Si1')","(0.0, -1.0, -1.0)","('N-N-N', 'C-P', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
412,False,,,C30H42B1N7O3P2Pd1,,non-planar tridentate,"('unq_CSD-PAKXEF-03-a', 'unq_CSD-PABSOA-02-a', 'unq_CSD-PABTAR-01-a')","('C9H10B1N6', 'C10H24P2', 'C11H8N1O3')","(-1.0, 0.0, -1.0)","('N-N-N', 'P-P', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
413,False,,,C52H48N1O1P3Pd1S2,,clashing ligands,"('unq_CSD-PAQGOF-03-a', 'unq_CSD-PAYNEJ-02-a', 'unq_CSD-PECBAB-01-a')","('C34H33P3', 'C15H10N1', 'C3H5O1S2')","(0.0, -1.0, -1.0)","('P-P-P', 'C-N', 'S')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
414,False,,,C35H39N5Pd1S2,,clashing ligands,"('unq_CSD-PEBHUA-03-a', 'unq_CSD-PATKON-02-a', 'unq_CSD-PAGMIX-01-a')","('C20H25N4', 'C8H7S2', 'C7H7N1')","(-1.0, -1.0, 0.0)","('C-C-C', 'S-S', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
415,False,,,C40H52N8P2Pd1,,non-planar tridentate,"('unq_CSD-PANPIF-03-a', 'unq_CSD-PARGUL-02-a', 'unq_CSD-PADDUU-01-a')","('C18H27N6P1', 'C20H19N1P1', 'C2H6N1')","(0.0, -1.0, -1.0)","('N-N-N', 'N-P', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
416,True,94.0,VAMIBIDO,C41H51Cl1N6O6Pd1,6dc2d8a6beb704040a2f15bdda6ccab2,no optimization,"('unq_CSD-PAQGEW-03-a', 'unq_CSD-PAHCAF-02-a', 'unq_CSD-PAKJUI-01-a')","('C25H33N5', 'C16H18N1O2', 'Cl1O4')","(0.0, -1.0, -1.0)","('N-N-N', 'O-O', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
417,True,95.0,ZIHECECA,C29H25N7O2Pd1,993fc1688e86055004d8eb023f2243e3,no optimization,"('unq_CSD-PECBEH-03-a', 'unq_CSD-PADSIW-02-a', 'unq_CSD-PAVNEG-01-a')","('C14H9N3O2', 'C6H8N2', 'C9H8N2')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
418,False,,,C48H72N6P2Pd1,,clashing ligands,"('unq_CSD-PAKXAC-03-a', 'unq_CSD-PAFWUP-02-a', 'unq_CSD-PALTOM-01-a')","('C17H21N5', 'C18H40P2', 'C13H11N1')","(0.0, 0.0, -2.0)","('N-N-N', 'P-P', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
419,False,,,C44H67Ga1N4O1Pd1,,clashing ligands,"('unq_CSD-PASSEH-03-a', 'unq_CSD-PEBNAO-02-a', 'unq_CSD-PAWQIO-01-a')","('C12H19N2', 'C29H43Ga1N2', 'C3H5O1')","(-1.0, 0.0, -1.0)","('C-N-N', 'H-H', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
420,False,,,C65H49N3O1P2Pd1,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PAGKUE-02-a', 'unq_CSD-OZUFIZ-01-b')","('C20H11N2', 'C26H22N1O1P1', 'C19H16P1')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-P', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
421,True,96.0,NUZOYISE,C19H21N5O6Pd1,ab10c977f158991905b984dfb6027ade,no optimization,"('unq_CSD-PAKJUI-03-a', 'unq_CSD-PASKOK-02-a', 'unq_CSD-PAHWIF-01-a')","('C12H13N3', 'C3H8N2O2', 'C4O4')","(0.0, 0.0, -2.0)","('N-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
422,False,,,C41H34N8O7Pd1,,clashing ligands,"('unq_CSD-PADDAD-03-a', 'unq_CSD-PAJNUL-02-a', 'unq_CSD-PASZIT-01-a')","('C16H14N3', 'C19H18N2', 'C6H2N3O7')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-N', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
423,False,,,C37H39N11O6Pd1,,clashing ligands,"('unq_CSD-PECNEQ-03-a', 'unq_CSD-PAFHIO-02-a', 'unq_CSD-PAYRIS-01-b')","('C12H15N1O4', 'C6H7N5', 'C19H17N5O2')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
424,False,,,C22H25B1N4O1Pd1,,clashing ligands,"('unq_CSD-PABXUM-03-a', 'unq_CSD-PAVHOK-02-a', 'unq_CSD-OZOVOP-01-a')","('H4B1', 'C16H14N3O1', 'C6H7N1')","(-1.0, -1.0, 0.0)","('H-H-H', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
425,False,,,C62H67N3O3Pd1Si1,,haptic ligand,"('unq_CSD-PAFWID-03-a', 'unq_CSD-PADSUL-02-a', 'unq_CSD-PAYDUQ-01-c')","('C6H13Si1', 'C48H48N1O2', 'C8H6N2O1')","(-1.0, -1.0, 0.0)","('C-C-C', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
426,True,97.0,UDUMOPUQ,C32H21N7O10Pd1,8dff64fa196cfb9a36655af972f885c5,no optimization,"('unq_CSD-PASFOF-03-a', 'unq_CSD-PASZIT-02-a', 'unq_CSD-PABTAR-01-a')","('C15H11N3', 'C6H2N3O7', 'C11H8N1O3')","(0.0, -1.0, -1.0)","('N-N-N', 'O-O', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
427,False,,,C46H35F6N7O1P2Pd1,,haptic ligand,"('unq_CSD-PAHTEY-03-a', 'unq_CSD-PECPET-02-a', 'unq_CSD-PAGMIT-01-a')","('C18H12N6', 'C24H20N1P2', 'C4H3F6O1')","(0.0, -1.0, -1.0)","('N-N-N', 'N-P', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
428,False,,,C60H43N5O6P2Pd1,,clashing ligands,"('unq_CSD-PAJXIJ-03-a', 'unq_CSD-PANFUG-02-b', 'unq_CSD-PAQLEY-01-c')","('C44H33O4P2', 'C8H6N4', 'C8H4N1O2')","(-1.0, 0.0, -1.0)","('C-P-P', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
429,False,,,C37H48N6O7Pd1,,non-planar tridentate,"('unq_CSD-PAKZIM-03-a', 'unq_CSD-PAMJEV-02-a', 'unq_CSD-PAQFOD-01-c')","('C13H18N1O4', 'C14H20N1O3', 'C10H10N4')","(-1.0, -1.0, 0.0)","('N-O-O', 'O-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
430,False,,,C26H49B1N8Pd1,,non-planar tridentate,"('unq_CSD-PAMJEV-03-a', 'unq_CSD-PARRUW-02-a', 'unq_CSD-OZOCEO-01-a')","('C21H34B1N6', 'C5H14N2', 'H1')","(-1.0, 0.0, -1.0)","('N-N-N', 'N-N', 'H')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
431,False,,,C47H54N5O3P1Pd1,,clashing ligands,"('unq_CSD-PAVHOK-03-a', 'unq_CSD-OZOQUR-02-a', 'unq_CSD-PARWAH-01-a')","('C16H14N3O1', 'C10H19N2O1', 'C21H21O1P1')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-O', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
432,False,,,C35H22N6O7Pd1,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PASZIT-02-a', 'unq_CSD-PAQXUD-01-d')","('C20H11N2', 'C6H2N3O7', 'C9H9N1')","(-1.0, -1.0, 0.0)","('C-N-N', 'O-O', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
433,False,,,C37H33N5O2Pd1,,clashing ligands,"('unq_CSD-PAGMIV-03-a', 'unq_CSD-PAQQAC-02-a', 'unq_CSD-OZOKIY-01-a')","('C20H11N2', 'C10H13N2O2', 'C7H9N1')","(-1.0, -1.0, 0.0)","('C-N-N', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
434,False,,,C41H41N7O5Pd1,,clashing ligands,"('unq_CSD-PECNUG-03-a', 'unq_CSD-PARJOK-02-a', 'unq_CSD-PAWXOD-01-b')","('C12H15N1O5', 'C22H19N3', 'C7H7N3')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
435,False,,,C41H66N4Pd1Si1,,haptic ligand,"('unq_CSD-PAFWID-03-a', 'unq_CSD-PAQRAB-02-a', 'unq_CSD-PAKVEF-01-a')","('C6H13Si1', 'C35H53N2', 'N2')","(-1.0, -1.0, 0.0)","('C-C-C', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
436,False,,,C25H32Br1N5O1Pd1Si2,,haptic ligand,"('unq_CSD-PARGUL-03-a', 'unq_CSD-PAYNUA-02-a', 'unq_CSD-PACYOK-01-c')","('C7H7', 'C14H11Br1N4O1', 'C4H14N1Si2')","(-1.0, 0.0, -1.0)","('C-C-C', 'N-O', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
